sold_price_raw,living_area_raw,plot_area_raw,rooms_raw,operating_cost_raw,latitude,longitude,house_age,type_Parhus,type_Radhus,type_Villa,plot_living_ratio,dist_partille_center_km,dist_gbg_center_km,dist_partille_station_km,dist_jonsered_station_km,dist_ostra_km,dist_e20_partille_km,dist_e45_gamlestadsmotet_km,dist_e20_jonsered_lerum_km,dist_rv40_landvetter_km,dist_delsjon_km,dist_kasjon_km,dist_partille_golf_km,dist_jonsered_herrgard_km,min_dist_center_km,min_dist_transport_km,min_dist_workplace_km,min_dist_infrastructure_km,min_dist_recreation_km,sold_year,sold_month,rooms_missing
5600000,96.0,784.0,6.0,2902.0,57.72322164,12.09096904,68.0,False,False,True,8.166666666666666,2.0,7.1,2.1,5.7,2.4,2.2,4.1,5.6,12.9,2.9,6.5,3.7,5.7,2.0,2.1,2.4,2.2,2.9,2025,11,0
2595000,119.0,146.0,5.0,2875.0,57.75294879,12.06430854,43.0,False,True,False,1.226890756302521,2.9,7.2,2.9,6.5,3.7,2.9,3.9,6.5,15.7,3.9,6.3,4.7,6.2,2.9,2.9,3.7,2.9,3.9,2025,9,0
5300000,96.0,889.0,6.0,2875.0,57.74060083,12.04695768,90.0,False,False,True,9.260416666666666,3.5,5.6,3.6,7.6,2.2,3.6,2.2,7.5,16.0,2.3,7.7,5.6,7.4,3.5,3.6,2.2,2.2,2.3,2025,5,0
4700000,115.0,1612.0,0.0,2982.0,57.69411884,12.13933094,66.0,False,False,True,14.017391304347827,5.4,9.9,5.4,6.5,6.0,5.5,7.9,6.4,9.4,6.5,8.0,5.4,6.8,5.4,5.4,6.0,5.5,5.4,2025,11,1
5725000,138.0,152.0,5.0,3287.0,57.745116,12.169472,40.0,False,True,False,1.1014492753623188,3.8,12.3,3.8,0.6,7.5,3.7,9.0,0.4,10.1,8.1,2.2,1.7,0.9,3.8,0.6,7.5,0.4,0.9,2025,11,0
6850000,90.0,259.0,4.0,2892.0,57.71906277,12.06030265,26.0,False,False,True,2.8777777777777778,3.6,5.2,3.6,7.5,0.6,3.7,2.5,7.5,14.5,1.1,8.2,5.5,7.5,3.6,3.6,0.6,2.5,1.1,2025,10,0
6700000,267.0,2854.0,11.0,2982.0,57.74236433,12.10009577,116.0,False,False,True,10.689138576779026,0.5,8.3,0.5,4.4,3.8,0.5,5.0,4.4,13.3,4.2,4.8,2.5,4.3,0.5,0.5,3.8,0.5,2.5,2025,10,0
3775000,146.0,790.0,0.0,2982.0,57.742984,12.099504,49.0,False,False,True,5.410958904109589,0.6,8.3,0.6,4.5,3.8,0.5,5.0,4.4,13.3,4.3,4.8,2.5,4.3,0.6,0.6,3.8,0.5,2.5,2025,10,1
4315000,80.0,230.6,4.0,3447.0,57.73831611,12.05971949,79.0,False,True,False,2.8825,2.8,6.0,2.8,6.9,2.0,2.9,2.6,6.8,15.2,2.3,7.1,4.9,6.7,2.8,2.8,2.0,2.6,2.3,2025,10,0
7025000,126.0,393.0,5.0,1779.0,57.697814,12.12828,3.0,False,False,True,3.119047619047619,4.8,9.2,4.8,6.4,5.2,4.9,7.1,6.2,10.1,5.7,7.8,5.0,6.6,4.8,4.8,5.2,4.9,5.0,2025,10,0
7250000,126.5,258.0,5.0,1465.0,57.697571,12.127074,3.0,False,False,True,2.039525691699605,4.8,9.1,4.9,6.4,5.2,5.0,7.1,6.3,10.1,5.7,7.9,5.0,6.7,4.8,4.9,5.2,5.0,5.0,2025,10,0
5600000,134.0,457.6,5.0,4603.0,57.70748135,12.15001283,39.0,False,False,True,3.4149253731343285,4.4,10.4,4.4,4.9,6.1,4.5,7.9,4.8,9.0,6.6,6.4,3.9,5.2,4.4,4.4,6.1,4.5,3.9,2025,10,0
5200000,76.0,460.0,5.0,3083.0,57.73486706,12.05507089,87.0,False,False,True,6.052631578947368,3.1,5.6,3.1,7.2,1.6,3.2,2.2,7.2,15.3,1.8,7.5,5.2,7.1,3.1,3.1,1.6,2.2,1.8,2025,8,0
4385000,68.0,323.0,5.0,3358.0,57.72994221,12.05469851,89.0,False,True,False,4.75,3.3,5.3,3.3,7.4,1.1,3.4,2.0,7.3,15.2,1.3,7.8,5.3,7.3,3.3,3.3,1.1,2.0,1.3,2025,6,0
6400000,136.0,624.0,6.0,3951.0,57.70258508,12.13735352,30.0,True,False,False,4.588235294117647,4.5,9.7,4.5,5.7,5.5,4.6,7.4,5.5,9.6,6.0,7.1,4.4,6.0,4.5,4.5,5.5,4.6,4.4,2025,6,0
6500000,97.0,473.0,5.0,3454.0,57.72721425,12.04485719,87.0,False,False,True,4.876288659793815,3.9,4.6,3.9,8.0,0.8,4.0,1.4,8.0,15.6,0.8,8.4,6.0,7.9,3.9,3.9,0.8,1.4,0.8,2025,6,0
7150000,194.0,234.0,6.0,4242.0,57.7138857,12.07775134,54.0,False,True,False,1.2061855670103092,3.3,6.2,3.4,6.9,1.8,3.5,3.6,6.9,13.4,2.2,7.8,4.9,7.0,3.3,3.4,1.8,3.5,2.2,2025,8,0
6950000,129.0,354.0,5.0,3847.0,57.69494353,12.11904063,16.0,False,False,True,2.744186046511628,5.0,8.7,5.1,6.9,4.9,5.2,6.8,6.8,10.6,5.4,8.3,5.4,7.1,5.0,5.1,4.9,5.2,5.4,2025,5,0
7000000,223.0,1009.0,8.0,4784.0,57.72854376,12.09081975,79.0,False,False,True,4.524663677130045,1.5,7.2,1.6,5.5,2.5,1.7,4.1,5.4,13.1,3.0,6.1,3.4,5.4,1.5,1.6,2.5,1.7,3.0,2025,10,0
4200000,117.0,906.0,0.0,2982.0,57.75333305,12.15916232,53.0,False,False,True,7.743589743589744,3.5,12.0,3.4,1.0,7.4,3.3,8.7,1.0,11.1,7.9,1.4,1.6,0.6,3.5,1.0,7.4,1.0,0.6,2025,10,1
7600000,124.0,983.0,0.0,2982.0,57.73030796,12.06154049,90.0,False,False,True,7.92741935483871,2.9,5.7,2.9,7.0,1.2,3.0,2.4,6.9,14.8,1.6,7.4,4.9,6.9,2.9,2.9,1.2,2.4,1.6,2025,10,1
5900000,188.0,932.0,10.0,5210.0,57.72004798,12.06272755,74.0,False,False,True,4.957446808510638,3.4,5.4,3.4,7.4,0.7,3.5,2.6,7.3,14.4,1.2,8.0,5.3,7.3,3.4,3.4,0.7,2.6,1.2,2025,10,0
4900000,97.0,225.0,5.0,3351.0,57.74076893,12.07096236,76.0,False,True,False,2.3195876288659796,2.1,6.7,2.1,6.2,2.5,2.2,3.3,6.1,14.7,2.9,6.4,4.2,6.0,2.1,2.1,2.5,2.2,2.9,2025,10,0
5500000,94.0,316.0,4.0,2975.0,57.702715,12.137528,30.0,True,False,False,3.3617021276595747,4.5,9.7,4.5,5.6,5.5,4.6,7.4,5.5,9.6,6.0,7.1,4.4,5.9,4.5,4.5,5.5,4.6,4.4,2025,10,0
8325000,162.0,877.0,5.0,4123.0,57.68918,12.112232,18.0,False,False,True,5.41358024691358,5.6,8.5,5.6,7.6,5.0,5.8,6.8,7.5,10.9,5.4,9.0,6.2,7.9,5.6,5.6,5.0,5.8,5.4,2025,10,0
5175000,117.0,145.0,5.0,3271.0,57.72988366,12.0886082,45.0,False,True,False,1.2393162393162394,1.5,7.2,1.6,5.5,2.5,1.7,4.0,5.4,13.3,3.0,6.1,3.4,5.4,1.5,1.6,2.5,1.7,3.0,2025,10,0
4850000,129.0,160.0,5.0,3333.0,57.731637,12.128051,44.0,False,True,False,1.2403100775193798,1.6,9.5,1.6,3.4,4.7,1.6,6.4,3.3,11.2,5.3,4.4,1.4,3.4,1.6,1.6,4.7,1.6,1.4,2025,10,0
7500000,145.0,542.0,7.0,3098.0,57.72986545,12.07422994,66.0,False,False,True,3.7379310344827585,2.2,6.4,2.2,6.3,1.7,2.3,3.2,6.2,14.1,2.2,6.8,4.2,6.2,2.2,2.2,1.7,2.3,2.2,2025,10,0
5165000,121.0,497.0,6.0,3682.0,57.74186798,12.05389633,80.0,False,False,True,4.107438016528926,3.1,6.0,3.2,7.2,2.4,3.2,2.6,7.1,15.7,2.5,7.3,5.2,6.9,3.1,3.2,2.4,2.6,2.5,2025,7,0
6300000,163.0,550.0,5.0,1891.0,57.73001332,12.07633363,48.0,False,False,True,3.374233128834356,2.1,6.5,2.1,6.2,1.8,2.2,3.3,6.1,14.0,2.3,6.7,4.1,6.1,2.1,2.1,1.8,2.2,2.3,2025,10,0
5900000,115.0,683.0,5.0,3393.0,57.69664207,12.12848523,29.0,True,False,False,5.939130434782609,5.0,9.2,5.0,6.5,5.3,5.1,7.2,6.4,10.0,5.8,7.9,5.1,6.8,5.0,5.0,5.3,5.1,5.1,2025,10,0
9725000,187.0,901.0,6.0,5000.0,57.71454767,12.06637013,51.0,False,False,True,4.818181818181818,3.7,5.5,3.7,7.5,1.1,3.8,3.0,7.4,14.0,1.6,8.2,5.4,7.5,3.7,3.7,1.1,3.0,1.6,2025,10,0
7295000,126.0,800.0,6.0,3320.0,57.70653506,12.14471452,41.0,False,False,True,6.349206349206349,4.3,10.1,4.3,5.1,5.8,4.4,7.7,5.0,9.3,6.3,6.6,4.0,5.4,4.3,4.3,5.8,4.4,4.0,2025,6,0
6500000,168.0,205.0,7.0,4567.0,57.71498528,12.07944284,54.0,False,True,False,1.2202380952380953,3.2,6.3,3.2,6.8,1.8,3.3,3.7,6.7,13.3,2.3,7.6,4.8,6.8,3.2,3.2,1.8,3.3,2.3,2025,6,0
8280000,115.0,406.0,5.0,5084.0,57.713156,12.06137,64.0,False,True,False,3.5304347826086957,4.0,5.2,4.0,7.8,1.0,4.1,2.8,7.7,14.3,1.4,8.6,5.8,7.8,4.0,4.0,1.0,2.8,1.4,2025,10,0
7905000,116.0,896.0,7.0,4162.0,57.731876,12.076081,77.0,False,False,True,7.724137931034483,2.0,6.5,2.0,6.1,1.9,2.1,3.3,6.1,14.1,2.4,6.6,4.0,6.0,2.0,2.0,1.9,2.1,2.4,2025,10,0
8750000,163.0,666.0,8.0,4167.0,57.72598335,12.08147436,91.0,False,False,True,4.085889570552148,2.1,6.6,2.2,6.1,1.9,2.3,3.6,6.0,13.5,2.4,6.7,4.0,6.0,2.1,2.2,1.9,2.3,2.4,2025,10,0
5695000,202.0,1786.0,7.0,3779.0,57.76435,12.136738,14.0,False,False,True,8.841584158415841,3.3,11.4,3.2,2.7,7.0,3.1,8.0,2.8,13.0,7.5,1.9,2.5,2.3,3.3,2.7,7.0,2.8,1.9,2025,10,0
6750000,113.0,767.0,6.0,3733.0,57.72634371,12.07791266,59.0,False,False,True,6.787610619469026,2.2,6.4,2.3,6.3,1.7,2.4,3.3,6.2,13.7,2.2,6.9,4.2,6.2,2.2,2.3,1.7,2.4,2.2,2025,10,0
5800000,140.0,215.0,6.0,4123.0,57.71375683,12.08073418,50.0,False,True,False,1.5357142857142858,3.3,6.3,3.3,6.8,1.9,3.4,3.8,6.7,13.2,2.4,7.7,4.8,6.8,3.3,3.3,1.9,3.4,2.4,2025,6,0
9560000,222.0,838.0,7.0,3079.0,57.71217718,12.07110482,50.0,False,False,True,3.774774774774775,3.7,5.7,3.7,7.4,1.5,3.9,3.4,7.3,13.7,2.0,8.2,5.4,7.4,3.7,3.7,1.5,3.4,2.0,2025,7,0
5000000,133.0,189.0,6.0,2302.0,57.73141716,12.12035691,44.0,False,False,True,1.4210526315789473,1.2,9.0,1.2,3.8,4.3,1.3,5.9,3.7,11.6,4.8,4.7,1.7,3.8,1.2,1.2,4.3,1.3,1.7,2025,4,0
6850000,90.0,476.0,6.0,3142.0,57.72606564,12.0449341,88.0,False,False,True,5.288888888888889,3.9,4.6,4.0,8.1,0.7,4.1,1.4,8.0,15.6,0.7,8.5,6.0,8.0,3.9,4.0,0.7,1.4,0.7,2025,7,0
8250000,130.0,666.0,7.0,3532.0,57.72774614,12.06534889,78.0,False,False,True,5.123076923076923,2.8,5.8,2.8,6.9,1.2,2.9,2.6,6.8,14.5,1.6,7.4,4.8,6.8,2.8,2.8,1.2,2.6,1.6,2025,10,0
7200000,164.0,730.0,6.0,4376.0,57.7285751,12.07920753,90.0,False,False,True,4.451219512195122,2.0,6.6,2.1,6.1,1.9,2.2,3.4,6.0,13.8,2.4,6.7,4.0,6.0,2.0,2.1,1.9,2.2,2.4,2025,10,0
7200000,81.0,1155.0,4.0,3712.0,57.725388,12.0710707,64.0,False,False,True,14.25925925925926,2.6,6.0,2.7,6.7,1.3,2.8,2.9,6.6,14.1,1.8,7.3,4.6,6.6,2.6,2.7,1.3,2.8,1.8,2025,10,0
5900000,143.0,576.0,5.0,2550.0,57.73447492,12.1157114,34.0,False,False,True,4.027972027972028,0.8,8.8,0.8,3.8,4.1,0.9,5.7,3.8,12.0,4.7,4.6,1.8,3.8,0.8,0.8,4.1,0.9,1.8,2025,5,0
5650000,116.0,453.0,5.0,2512.0,57.72763364,12.05436543,87.0,False,False,True,3.9051724137931036,3.4,5.2,3.4,7.5,0.8,3.5,2.0,7.4,15.1,1.1,7.9,5.4,7.4,3.4,3.4,0.8,2.0,1.1,2025,6,0
5900000,114.0,159.0,0.0,2982.0,57.73059055,12.06946462,53.0,False,True,False,1.394736842105263,2.4,6.1,2.5,6.5,1.6,2.6,2.9,6.5,14.4,2.0,7.0,4.5,6.4,2.4,2.5,1.6,2.6,2.0,2025,10,1
7350000,249.0,1144.0,9.0,3943.0,57.74369949,12.10922914,91.0,False,False,True,4.594377510040161,0.5,8.9,0.4,3.9,4.3,0.3,5.5,3.8,12.9,4.8,4.2,1.9,3.7,0.5,0.4,4.3,0.3,1.9,2025,10,0
4000000,75.0,430.0,5.0,3500.0,57.72793797,12.0492915,89.0,False,False,True,5.733333333333333,3.6,4.9,3.7,7.8,0.8,3.8,1.7,7.7,15.4,1.0,8.2,5.7,7.6,3.6,3.7,0.8,1.7,1.0,2025,10,0
5950000,95.0,711.0,7.0,3100.0,57.74078478,12.05324418,80.0,False,False,True,7.484210526315789,3.2,5.9,3.2,7.2,2.2,3.2,2.5,7.2,15.7,2.4,7.3,5.2,7.0,3.2,3.2,2.2,2.5,2.4,2025,10,0
6750000,105.0,465.0,6.0,3148.0,57.72566898,12.04488246,87.0,False,False,True,4.428571428571429,4.0,4.6,4.0,8.1,0.7,4.1,1.4,8.0,15.6,0.6,8.5,6.0,8.0,4.0,4.0,0.7,1.4,0.6,2025,5,0
9300000,225.0,910.0,9.0,5162.0,57.73003543,12.06645173,101.0,False,False,True,4.044444444444444,2.6,5.9,2.6,6.7,1.4,2.7,2.7,6.7,14.5,1.8,7.2,4.7,6.6,2.6,2.6,1.4,2.7,1.8,2025,10,0
3150000,118.0,178.0,5.0,2411.0,57.73936297,12.09346526,63.0,False,True,False,1.5084745762711864,0.8,7.8,0.8,4.9,3.3,0.9,4.5,4.8,13.5,3.7,5.3,2.9,4.7,0.8,0.8,3.3,0.9,2.9,2025,10,0
4450000,72.0,165.0,4.0,4189.0,57.727661,12.043981,87.0,False,False,True,2.2916666666666665,3.9,4.6,4.0,8.1,0.9,4.1,1.3,8.0,15.7,0.8,8.5,6.0,7.9,3.9,4.0,0.9,1.3,0.8,2025,10,0
2665000,49.0,1673.0,4.0,2982.0,57.69777615,12.15687577,71.0,False,False,True,34.142857142857146,5.5,10.9,5.5,5.8,6.8,5.6,8.7,5.7,8.4,7.3,7.5,5.0,6.2,5.5,5.5,6.8,5.6,5.0,2025,10,0
7800000,158.0,703.0,6.0,5000.0,57.73454192,12.12220878,12.0,False,False,True,4.449367088607595,1.1,9.2,1.1,3.5,4.5,1.1,6.0,3.4,11.7,5.0,4.3,1.4,3.5,1.1,1.1,4.5,1.1,1.4,2025,5,0
5325000,123.0,1140.0,5.0,3240.0,57.74183335,12.14710288,89.0,False,False,True,9.268292682926829,2.4,10.9,2.4,1.8,6.2,2.3,7.6,1.7,10.9,6.7,2.8,0.3,1.8,2.4,1.8,6.2,1.7,0.3,2025,10,0
3700000,56.0,268.0,3.0,2933.0,57.70030531,12.14703486,26.0,True,False,False,4.785714285714286,5.0,10.3,5.0,5.7,6.1,5.1,8.0,5.6,9.0,6.6,7.3,4.7,6.0,5.0,5.0,6.1,5.1,4.7,2025,7,0
5000000,92.0,959.0,4.0,2427.0,57.72150779,12.08479603,68.0,False,False,True,10.423913043478262,2.4,6.7,2.4,6.1,2.0,2.6,3.8,6.1,13.2,2.6,6.9,4.1,6.1,2.4,2.4,2.0,2.6,2.6,2025,9,0
5600000,87.0,1000.0,5.0,2982.0,57.72126694,12.08214469,79.0,False,False,True,11.494252873563218,2.5,6.5,2.5,6.3,1.9,2.7,3.6,6.2,13.3,2.4,7.0,4.2,6.3,2.5,2.5,1.9,2.7,2.4,2025,6,0
3300000,108.0,110.0,5.0,2982.0,57.74469032,12.11714968,58.0,False,False,True,1.0185185185185186,0.9,9.4,0.8,3.4,4.8,0.7,6.0,3.4,12.5,5.2,3.8,1.5,3.2,0.9,0.8,4.8,0.7,1.5,2025,6,0
4700000,95.0,480.0,0.0,2982.0,57.74074201,12.05610554,80.0,False,False,True,5.052631578947368,3.0,6.0,3.0,7.1,2.3,3.1,2.6,7.0,15.5,2.4,7.2,5.1,6.8,3.0,3.0,2.3,2.6,2.4,2025,10,1
6825000,191.0,236.0,8.0,4650.0,57.71227478,12.07891461,54.0,False,True,False,1.2356020942408377,3.4,6.2,3.5,7.0,1.9,3.6,3.8,6.9,13.2,2.4,7.9,5.0,7.0,3.4,3.5,1.9,3.6,2.4,2025,10,0
5100000,77.0,721.0,3.0,2646.0,57.74490019,12.16785811,116.0,False,False,True,9.363636363636363,3.7,12.2,3.7,0.6,7.4,3.6,8.9,0.5,10.1,8.0,2.2,1.6,0.9,3.7,0.6,7.4,0.5,0.9,2025,8,0
11250000,200.0,1102.0,7.0,5130.0,57.72828254,12.06178882,100.0,False,False,True,5.51,2.9,5.6,3.0,7.1,1.1,3.1,2.4,7.0,14.7,1.5,7.5,5.0,6.9,2.9,3.0,1.1,2.4,1.5,2025,6,0
5560000,129.0,167.0,5.0,2708.0,57.73122049,12.12712667,44.0,False,True,False,1.2945736434108528,1.5,9.4,1.5,3.4,4.7,1.6,6.3,3.3,11.3,5.2,4.5,1.5,3.5,1.5,1.5,4.7,1.6,1.5,2025,4,0
6100000,84.0,421.0,4.0,2988.0,57.73780422,12.06234372,87.0,False,False,True,5.011904761904762,2.6,6.1,2.7,6.7,2.0,2.7,2.7,6.7,15.1,2.3,7.0,4.7,6.6,2.6,2.7,2.0,2.7,2.3,2025,4,0
8900000,261.0,723.0,0.0,7474.0,57.72095238,12.06775833,66.0,False,False,True,2.7701149425287355,3.1,5.7,3.1,7.1,1.0,3.3,2.8,7.0,14.1,1.5,7.7,5.0,7.0,3.1,3.1,1.0,2.8,1.5,2025,5,1
5000000,69.0,306.0,0.0,2982.0,57.72850671,12.04901907,87.0,False,False,True,4.434782608695652,3.6,4.9,3.7,7.8,0.9,3.8,1.6,7.7,15.4,1.0,8.2,5.7,7.6,3.6,3.7,0.9,1.6,1.0,2025,2,1
5600000,126.0,1167.0,4.0,2982.0,57.72136351,12.13514769,42.0,False,False,True,9.261904761904763,2.7,9.6,2.7,3.9,5.0,2.7,6.8,3.8,10.4,5.5,5.2,2.4,4.1,2.7,2.7,5.0,2.7,2.4,2025,6,0
7975000,123.0,1079.0,7.0,4195.0,57.74111665,12.07770473,53.0,False,False,True,8.772357723577235,1.7,7.1,1.7,5.8,2.8,1.8,3.7,5.7,14.4,3.2,6.0,3.8,5.6,1.7,1.7,2.8,1.8,3.2,2025,6,0
8500000,203.0,759.0,9.0,4462.0,57.73767329,12.05554843,53.0,False,False,True,3.7389162561576357,3.0,5.8,3.1,7.1,1.9,3.1,2.4,7.1,15.4,2.1,7.4,5.1,7.0,3.0,3.1,1.9,2.4,2.1,2025,5,0
7820000,138.0,318.0,6.0,3025.0,57.68324849,12.10084106,7.0,False,False,True,2.3043478260869565,6.3,8.0,6.3,8.6,5.1,6.4,6.7,8.4,11.6,5.4,9.9,7.0,8.8,6.3,6.3,5.1,6.4,5.4,2025,5,0
3695000,87.0,127.0,4.0,2805.0,57.73883235,12.09286244,63.0,False,True,False,1.4597701149425288,0.8,7.8,0.8,5.0,3.2,0.9,4.4,4.9,13.5,3.7,5.3,2.9,4.8,0.8,0.8,3.2,0.9,2.9,2025,5,0
4825000,125.0,312.0,5.0,4146.0,57.73620779,12.04973577,63.0,False,False,False,2.496,3.4,5.4,3.4,7.5,1.7,3.5,2.0,7.5,15.7,1.8,7.7,5.5,7.3,3.4,3.4,1.7,2.0,1.8,2025,9,0
2625000,140.0,160.0,6.0,4576.0,57.74596243,12.07154819,54.0,False,True,False,1.1428571428571428,2.2,7.1,2.2,6.1,3.1,2.2,3.7,6.0,15.0,3.4,6.1,4.2,5.8,2.2,2.2,3.1,2.2,3.4,2025,9,0
8200000,190.0,1148.0,7.0,4973.0,57.742632,12.10491,50.0,False,False,True,6.042105263157895,0.3,8.6,0.3,4.2,4.0,0.3,5.3,4.1,13.0,4.5,4.5,2.2,4.0,0.3,0.3,4.0,0.3,2.2,2025,9,0
6850000,132.0,555.0,4.0,3167.0,57.72381007,12.13841456,20.0,False,False,True,4.204545454545454,2.6,9.9,2.6,3.6,5.2,2.6,6.9,3.4,10.3,5.7,4.9,2.1,3.8,2.6,2.6,5.2,2.6,2.1,2025,5,0
6500000,166.0,767.0,6.0,3276.0,57.74004082,12.14716454,16.0,False,False,True,4.620481927710843,2.4,10.8,2.4,1.9,6.1,2.3,7.6,1.8,10.8,6.6,3.0,0.4,2.0,2.4,1.9,6.1,1.8,0.4,2025,4,0
7150000,131.0,1005.0,6.0,4178.0,57.72929523,12.12862341,44.0,False,False,True,7.67175572519084,1.7,9.4,1.7,3.5,4.7,1.8,6.4,3.4,11.1,5.2,4.6,1.6,3.6,1.7,1.7,4.7,1.8,1.6,2025,4,0
8700000,180.0,1194.0,5.0,3289.0,57.705132,12.173904,9.0,False,False,True,6.633333333333334,5.5,11.8,5.5,4.9,7.5,5.6,9.4,4.8,7.6,8.0,6.6,4.6,5.4,5.5,4.9,7.5,4.8,4.6,2025,9,0
7150000,150.0,1729.0,0.0,2982.0,57.70139781,12.12977541,86.0,False,False,True,11.526666666666667,4.5,9.3,4.5,6.0,5.1,4.6,7.0,5.8,10.0,5.6,7.4,4.6,6.2,4.5,4.5,5.1,4.6,4.6,2025,9,1
4280000,71.0,538.0,4.0,2088.0,57.74100978,12.05194983,80.0,False,False,True,7.577464788732394,3.2,5.8,3.3,7.3,2.3,3.3,2.4,7.2,15.8,2.4,7.4,5.3,7.1,3.2,3.3,2.3,2.4,2.4,2025,9,0
9000000,117.0,780.0,6.0,2982.0,57.72696299,12.08195677,90.0,False,False,True,6.666666666666667,2.0,6.7,2.1,6.0,2.0,2.2,3.6,5.9,13.5,2.5,6.6,3.9,5.9,2.0,2.1,2.0,2.2,2.5,2025,9,0
6776000,143.0,996.0,5.0,2982.0,57.73366044,12.11507057,60.0,False,False,True,6.965034965034965,0.8,8.8,0.8,3.9,4.1,0.9,5.6,3.8,12.0,4.6,4.7,1.8,3.9,0.8,0.8,4.1,0.9,1.8,2025,8,0
8150000,140.0,821.0,4.0,2626.0,57.69201927,12.12165611,19.0,False,False,True,5.864285714285714,5.4,8.9,5.4,7.1,5.3,5.5,7.1,7.0,10.4,5.7,8.5,5.7,7.4,5.4,5.4,5.3,5.5,5.7,2025,5,0
6240000,103.0,885.0,7.0,4811.0,57.75116572,12.14596193,63.0,False,False,True,8.592233009708737,2.7,11.2,2.6,1.7,6.6,2.5,7.9,1.6,11.6,7.1,2.0,1.0,1.4,2.7,1.7,6.6,1.6,1.0,2025,9,0
6900000,146.0,592.0,5.0,3077.0,57.737088,12.059698,88.0,False,False,True,4.054794520547945,2.8,5.9,2.8,6.9,1.9,2.9,2.5,6.9,15.2,2.2,7.2,4.9,6.7,2.8,2.8,1.9,2.5,2.2,2025,9,0
6150000,85.0,151.0,4.0,4228.0,57.713367,12.061554,64.0,False,True,False,1.776470588235294,3.9,5.2,4.0,7.8,1.0,4.1,2.8,7.7,14.3,1.4,8.5,5.7,7.8,3.9,4.0,1.0,2.8,1.4,2025,9,0
4830000,127.0,622.0,5.0,3558.0,57.74119449,12.0961681,88.0,False,False,True,4.897637795275591,0.6,8.1,0.7,4.7,3.5,0.7,4.7,4.6,13.4,4.0,5.0,2.7,4.5,0.6,0.7,3.5,0.7,2.7,2025,9,0
4600000,77.0,511.4,0.0,3240.0,57.741794,12.054944,80.0,False,False,True,6.641558441558441,3.1,6.0,3.1,7.1,2.4,3.1,2.6,7.1,15.7,2.5,7.2,5.1,6.9,3.1,3.1,2.4,2.6,2.5,2025,9,1
8220000,152.0,381.0,5.0,2508.0,57.72333136,12.06958153,10.0,False,False,True,2.5065789473684212,2.8,5.9,2.9,6.8,1.1,3.0,2.9,6.8,14.1,1.7,7.5,4.8,6.8,2.8,2.9,1.1,2.9,1.7,2025,6,0
6900000,83.0,345.0,5.0,3072.0,57.72828807,12.05274977,89.0,False,False,True,4.156626506024097,3.4,5.1,3.5,7.6,0.9,3.6,1.9,7.5,15.2,1.1,8.0,5.5,7.4,3.4,3.5,0.9,1.9,1.1,2025,5,0
6350000,115.0,151.0,5.0,2982.0,57.71248697,12.08412787,50.0,False,True,False,1.3130434782608695,3.3,6.5,3.3,6.7,2.2,3.5,4.0,6.6,12.9,2.7,7.7,4.7,6.8,3.3,3.3,2.2,3.5,2.7,2025,9,0
7400000,234.0,1106.0,10.0,2803.0,57.74346972,12.10973413,95.0,False,False,True,4.726495726495727,0.5,8.9,0.4,3.9,4.3,0.3,5.6,3.8,12.8,4.8,4.2,1.9,3.7,0.5,0.4,4.3,0.3,1.9,2025,5,0
5075000,101.0,397.0,5.0,2295.0,57.73532928,12.13155599,31.0,True,False,False,3.9306930693069306,1.6,9.8,1.5,3.0,5.1,1.5,6.6,2.9,11.3,5.6,3.9,1.0,3.0,1.6,1.5,5.1,1.5,1.0,2025,4,0
5750000,159.0,1144.0,0.0,2982.0,57.74666625,12.12104315,65.0,False,False,True,7.19496855345912,1.2,9.7,1.1,3.1,5.1,1.0,6.3,3.1,12.5,5.5,3.5,1.3,2.9,1.2,1.1,5.1,1.0,1.3,2025,9,1
5900000,153.0,622.0,7.0,2048.0,57.73807625,12.05482155,61.0,False,False,True,4.065359477124183,3.1,5.8,3.1,7.2,2.0,3.2,2.4,7.1,15.5,2.1,7.4,5.2,7.0,3.1,3.1,2.0,2.4,2.1,2025,9,0
7775000,151.0,1158.0,6.0,2206.0,57.70446123,12.13913512,39.0,False,False,True,7.66887417218543,4.4,9.8,4.4,5.4,5.5,4.5,7.4,5.3,9.6,6.0,6.9,4.2,5.7,4.4,4.4,5.5,4.5,4.2,2025,9,0
3200000,56.0,498.0,4.0,3250.0,57.74194521,12.05412534,80.0,False,False,True,8.892857142857142,3.1,6.0,3.1,7.2,2.4,3.2,2.6,7.1,15.7,2.5,7.2,5.2,6.9,3.1,3.1,2.4,2.6,2.5,2025,8,0
7600000,165.0,638.0,6.0,3960.0,57.73045741,12.07653192,52.0,False,False,True,3.8666666666666667,2.0,6.5,2.1,6.2,1.9,2.2,3.3,6.1,14.0,2.4,6.7,4.1,6.0,2.0,2.1,1.9,2.2,2.4,2025,4,0
5850000,157.0,627.0,4.0,3905.0,57.732788,12.120164,52.0,False,False,True,3.9936305732484074,1.1,9.0,1.1,3.7,4.3,1.2,5.9,3.6,11.7,4.9,4.6,1.6,3.7,1.1,1.1,4.3,1.2,1.6,2025,9,0
6000000,100.0,502.0,6.0,2335.0,57.72591965,12.04368605,87.0,False,False,True,5.02,4.0,4.5,4.1,8.2,0.7,4.2,1.3,8.1,15.7,0.6,8.6,6.1,8.0,4.0,4.1,0.7,1.3,0.6,2025,1,0
